item_name,min_jac,num_nodes,num_faces,num_tets,volume(mm3),mass(kg),surface_area(mm2),CG_x(mm),CG_y(mm),CG_z(mm),I_xx(kg*mm2),I_yy(kg*mm2),I_zz(kg*mm2),I_xy(kg*mm2),I_yz(kg*mm2),I_zx(kg*mm2),I_1(kg*mm2),I_2(kg*mm2),I_3(kg*mm2),abs_max_ver_xdisp(mm),abs_max_ver_ydisp(mm),abs_max_ver_zdisp(mm),abs_max_ver_magdisp(mm),max_ver_stress(MPa),min_ver_stress(MPa),abs_max_hor_xdisp(mm),abs_max_hor_ydisp(mm),abs_max_hor_zdisp(mm),abs_max_hor_magdisp(mm),max_hor_stress(MPa),min_hor_stress(MPa),abs_max_dia_xdisp(mm),abs_max_dia_ydisp(mm),abs_max_dia_zdisp(mm),abs_max_dia_magdisp(mm),max_dia_stress(MPa),min_dia_stress(MPa),abs_max_tor_xdisp(mm),abs_max_tor_ydisp(mm),abs_max_tor_zdisp(mm),abs_max_tor_magdisp(mm),max_tor_stress(MPa),min_tor_stress(MPa),1st_mode_freq(Hz),2nd_mode_freq(Hz)
634_476,0.294371286,287554,43392,182473,460785,2.05971,60665.6,22.116,-69.6635,20.6635,4295.62,1686.16,5260.96,-203.502,23.3837,28.1814,5261.87,4310.67,1670.2,0.11120224,0.056220189,0.194295913,0.216773912,703.4626465,-536.4880371,0.124216735,0.013109953,0.101809986,0.1525511,416.2575378,-396.4706116,0.044009097,0.053049065,0.10587512,0.118209489,371.08078,-317.284668,0.060102098,0.087034591,0.041973487,0.102554314,345.8313599,-267.9768677,6090.673265,6661.2114
66_183,0.250525514,245951,39468,154199,296210,1.32406,52189.8,16.0541,-70.3323,23.9466,2967.94,999.715,3518.23,-142.248,8.54445,16.8502,3518.75,2977.68,989.45,0.140451819,0.096178576,0.274157912,0.300820291,930.7290649,-576.1674805,0.143508524,0.013754966,0.117377453,0.173472911,482.2903748,-468.8748474,0.08118213,0.086317845,0.161006048,0.182155475,525.9110718,-257.1810608,0.06621559,0.084748104,0.045326866,0.104625992,246.9946136,-262.9697571,3101.935078,3600.347984
66_20,0.273436577,207927,35530,128831,189775,0.848294,47635.6,8.26737,-69.8076,22.0746,1841.3,541.411,1971.09,-81.0676,9.67908,40.6401,1982.89,1834.64,536.271,0.172385216,0.105571315,0.29096365,0.329137862,940.0479126,-780.0338135,0.234027639,0.04936124,0.168953657,0.266147703,628.8237305,-539.350647,0.067820631,0.117546521,0.144850329,0.186939299,510.2850647,-396.0546265,0.086064272,0.087896094,0.05301423,0.122692049,418.9426575,-602.1704102,4039.430238,4865.701767
66_206,0.308616129,231261,38378,144132,246501,1.10186,50613.1,10.0434,-69.6766,20.3412,2531.28,786.52,2901.17,-122.064,13.6473,46.413,2906.9,2534.17,777.888,0.159857839,0.085778996,0.278421104,0.309726834,893.4049072,-732.1633301,0.196440786,0.018223081,0.154089034,0.230088711,511.351593,-475.6180115,0.050523169,0.08579582,0.141413689,0.165871114,466.5877686,-325.2174988,0.085389875,0.083577573,0.057194851,0.120796748,286.0565796,-265.540741,2587.546345,4236.629872
66_247,0.355540716,201396,33518,125244,224739,1.00458,44643.2,12.1473,-71.2227,24.3937,2308.75,689.533,2629.37,-105.476,6.54816,47.7323,2636.36,2308.64,682.643,0.191165507,0.113894358,0.34445405,0.37780416,931.3329468,-743.3035278,0.197055012,0.017191924,0.159431666,0.23460032,740.0692749,-670.9065552,0.099456333,0.106173582,0.190090269,0.216732457,526.4855347,-339.475769,0.077835038,0.091592565,0.05463621,0.120386817,259.1323853,-264.7021179,1792.401114,2536.47556
66_434,0.284260271,212248,33630,133278,431687,1.92964,48130.1,15.8591,-69.3261,19.7052,4223.61,1286.78,4845.28,-195.758,30.4639,31.0869,4846.95,4235.22,1273.5,0.106854275,0.04128103,0.173062697,0.194528162,694.1139526,-555.0159302,0.125117257,0.013953223,0.10491053,0.152837843,442.4654846,-418.7785034,0.029078828,0.041132685,0.08497034,0.093645222,388.2037354,-310.9091492,0.060699288,0.082897522,0.041832089,0.099846363,270.5816956,-261.663147,5384.979382,6698.020312
66_523,0.245799079,183227,31332,113430,181848,0.812861,41721.9,8.53584,-69.6276,19.357,1588.71,516.153,1816.16,-91.5692,17.6503,66.943,1834.44,1578.61,507.978,0.289362729,0.120983243,0.432435125,0.490883768,1272.86438,-879.1185303,0.331002563,0.024358897,0.289452195,0.398709297,732.3312378,-766.7235107,0.061502263,0.110234819,0.1770574,0.205107048,580.0925903,-293.8533936,0.126656547,0.10070321,0.088207662,0.167059511,309.7677917,-314.6112976,2762.863018,3860.856418
66_524,0.246129472,182398,31140,112965,181683,0.812122,41689,8.51337,-69.6124,19.3446,1585.62,513.873,1811.66,-91.0851,17.7118,66.2684,1829.69,1575.69,505.773,0.290565878,0.124636032,0.433594346,0.492974937,1338.85022,-874.8270264,0.330662906,0.02433929,0.289512575,0.398511082,730.8253174,-848.6948242,0.061605372,0.114232197,0.17786403,0.207246423,571.59552,-296.0872192,0.125942364,0.102664389,0.087005936,0.16702047,310.4585266,-439.9908447,2771.711071,3866.769877
66_572,0.234325442,182795,30704,113506,204996,0.916332,40027,6.87868,-69.2236,22.2574,2149.18,601.56,2448.29,-110.187,22.284,50.808,2456.69,2148.94,593.395,0.163169369,0.119927399,0.309269935,0.345171928,931.1281128,-636.5258179,0.225979149,0.04050054,0.159998208,0.25295651,555.942749,-558.5617065,0.078765266,0.129898936,0.168498963,0.211722225,503.4920654,-367.7909851,0.10520485,0.08337982,0.068153217,0.134635344,300.291687,-292.886322,2058.965309,3087.113482
66_590,0.364401699,168730,29208,104107,164648,0.735977,39778.4,8.56055,-69.7155,21.4461,1825.82,538.186,2067.54,-98.9948,13.2076,52.3159,2078.41,1822.71,530.428,0.296075284,0.185557604,0.517269135,0.570866346,1142.475464,-700.7039185,0.297552943,0.056145038,0.242775306,0.347594529,599.9663696,-638.1205444,0.182561263,0.190326259,0.285324454,0.33495146,542.119812,-303.0021057,0.123096034,0.116369702,0.077617973,0.170879617,275.3514709,-372.6158752,1573.299544,2068.594445
72_101,0.221732145,250638,40684,156866,250825,1.12119,52927.1,12.8264,-70.1475,18.2445,2966.55,724.102,3362.45,-142.253,6.4001,70.9811,3374.91,2963.12,715.07,0.254754782,0.135701895,0.453291029,0.499145478,1151.008057,-767.3753052,0.300827056,0.039631866,0.247575328,0.353248686,508.5757141,-519.7182007,0.07322485,0.118246816,0.227432325,0.252819985,686.010437,-543.5230713,0.136244357,0.099490941,0.089888342,0.173416406,463.6343994,-447.9219971,2615.817107,3111.43456
72_142,0.225706048,280102,43164,177108,334008,1.49302,55722.6,16.9389,-70.4821,17.6986,3323.36,1018.8,3922.64,-155.83,9.39357,80.056,3933.19,3323.37,1008.24,0.17750901,0.095020525,0.309348792,0.344671726,958.8950806,-671.1251221,0.199926674,0.020318488,0.172947928,0.242922589,468.5954895,-453.4037476,0.047858842,0.073709399,0.15409866,0.169287011,574.1052856,-464.4196167,0.078793667,0.089386344,0.055482723,0.120507531,303.4697571,-361.7172852,4050.84606,4765.805416
72_163,0.296516331,281498,44842,176774,290565,1.29882,58693.9,21.1692,-70.4237,18.7867,3315.73,1157.61,4072.09,-158.575,8.56002,78.4896,4080.17,3319.31,1145.95,0.244226396,0.154154256,0.494834423,0.536885917,1234.544067,-817.8458862,0.280137032,0.036939196,0.216844812,0.32852608,480.3207092,-492.9964905,0.122923523,0.118492745,0.27951169,0.302564621,774.8605347,-476.9338074,0.083546586,0.094166122,0.058528312,0.127744287,279.2160034,-301.4839172,2775.312905,3139.433366
72_209,0.360098906,260258,42122,162856,304786,1.36239,56455.2,18.6039,-70.8217,19.7803,3377.2,1169.81,4070.54,-166.79,13.3494,44.9477,4073.44,3386.92,1157.18,0.198564962,0.1194508,0.34612143,0.389091462,1067.586914,-733.7530518,0.270111918,0.040006522,0.188757673,0.307660699,561.3282471,-552.6185913,0.113397218,0.10543856,0.173147008,0.208422333,731.586853,-354.679718,0.068776146,0.098121516,0.048924197,0.117237695,326.516449,-601.7911377,3720.799141,3858.010368
72_225,0.215496471,255585,39276,161592,359000,1.60473,54873.4,19.4988,-71.0056,16.052,3665.88,1151.37,4319.61,-166.065,52.1132,113.37,4338.9,3658.63,1139.34,0.18104142,0.121845245,0.325310796,0.368898898,1067.7146,-841.7894897,0.216786548,0.031376801,0.187283665,0.262213022,588.7745972,-575.0421753,0.030506684,0.104538731,0.164024144,0.191310659,592.3334961,-499.2353821,0.088363789,0.103682116,0.063423797,0.135844603,313.209137,-261.0189209,3464.970878,4464.440355
72_489,0.2985202,192802,33366,118900,198446,0.887051,43778,10.6766,-71.0411,18.3021,2427.48,695.737,2854.88,-120.333,6.07798,82.517,2870.38,2420.36,687.352,0.363435745,0.103437483,0.520887196,0.58626008,1247.834229,-894.0135498,0.510291457,0.081872605,0.393244207,0.582137644,748.7897339,-767.6428833,0.086257041,0.07650321,0.181508034,0.208577365,616.9503174,-344.0105286,0.14414233,0.130323514,0.088464715,0.195286632,343.0707092,-329.1022644,1697.425266,2166.780004
72_497,0.364007442,192870,33578,118713,209776,0.937698,44026.8,14.6369,-71.4116,17.3215,2202.71,662.223,2576.23,-101.765,3.63477,92.5757,2598.11,2187.57,655.48,0.451389998,0.148051351,0.640471399,0.732317984,1507.505371,-995.4161987,0.516222358,0.056606036,0.450484067,0.626253605,798.0984497,-938.8578491,0.104652174,0.100336887,0.234376028,0.254708678,692.5194702,-422.8213196,0.123452574,0.121694632,0.08901532,0.178312212,417.1326599,-302.388855,2637.178292,3077.199742
72_630,0.264267611,175276,30718,107714,182947,0.817774,39842.2,11.0994,-72.1412,18.0952,2190.41,554.904,2505.92,-93.9205,0.289017,80.8969,2525.69,2176.03,549.516,0.443085581,0.114630014,0.62179935,0.703337908,1503.991455,-950.9891357,0.564042091,0.072477058,0.467272371,0.659765542,864.6220093,-849.4512939,0.08250954,0.073802456,0.212381035,0.228450045,756.37146,-437.4682922,0.192589551,0.152244374,0.131276757,0.252307326,390.070343,-397.4590149,1738.133267,2118.036656
76_146,0.31605809,233675,37346,146767,266297,1.19035,50352.6,10.3685,-69.7031,20.9437,2754.76,752.398,3015.86,-116.877,21.9049,42.1596,3022.51,2755.18,745.339,0.137722075,0.082508355,0.234651744,0.264152914,836.6119385,-649.0479126,0.173550233,0.025762269,0.134498,0.204376444,529.8843384,-481.2214355,0.040201291,0.085820109,0.118507028,0.145445704,496.8419495,-358.3746643,0.073460244,0.08456324,0.046919219,0.109554499,293.826355,-399.7061768,1943.681315,4057.075747
76_255,0.244556839,216331,34906,135536,248353,1.11014,46061.8,9.70886,-68.9714,20.3683,2874.37,653.406,3098.2,-144.678,17.8657,59.8449,3113.32,2868.81,643.83,0.208774135,0.035396654,0.299818486,0.336832076,885.6705933,-643.5740356,0.259036571,0.035595641,0.208826363,0.303451329,507.1952515,-535.9135742,0.05381608,0.049771361,0.11740613,0.126504049,440.9351196,-256.8492126,0.07866583,0.099400669,0.052560054,0.125791728,242.9199219,-257.5055237,2591.929261,4540.556378
76_27,0.362201284,182898,30372,113755,302685,1.353,42276.8,16.4304,-69.2422,19.6542,2968.71,708.352,3179.76,-160.17,23.6834,83.8503,3209.4,2950.71,696.707,0.219077498,0.037548929,0.340693116,0.375925481,799.9853516,-671.7185059,0.22236219,0.028457638,0.20613499,0.277240694,448.6331787,-427.0794373,0.048932765,0.03421079,0.154552355,0.157040238,389.0291443,-382.4996338,0.076893359,0.115025364,0.050470684,0.137864918,267.9633179,-350.0461121,5166.086522,5864.412298
76_411,0.362068088,213154,33840,133807,438033,1.95801,47760.6,16.1442,-69.6928,20.0508,4052.25,1242.81,4607.06,-185.469,19.981,17.7939,4607.69,4063.94,1230.49,0.110237457,0.056068055,0.174888477,0.20216091,676.8134766,-545.9092407,0.127671495,0.016831076,0.106367841,0.156301066,429.6584473,-391.9242249,0.027809571,0.05661932,0.089063101,0.104671173,465.2184448,-336.1732788,0.057951413,0.078978181,0.039815798,0.095513381,521.1826172,-516.2460327,6437.195651,7329.116065
76_483,0.35601559,167181,28046,103701,278656,1.24559,38131,9.77863,-70.0992,18.2855,2399.15,648.69,2634.51,-118.247,11.5252,65.8225,2651.84,2389.9,640.611,0.181044117,0.055628929,0.265289992,0.300848901,874.2753296,-722.956665,0.217617258,0.016739169,0.18451491,0.2620112,570.9147339,-560.2255859,0.033172455,0.05499756,0.110768721,0.123501092,425.7391052,-369.7352905,0.083364569,0.10079626,0.057590082,0.131120026,450.5316467,-417.953064,5569.90938,6508.884485
76_559,0.227326417,202479,33476,126156,221445,0.989858,44477.3,7.54781,-69.152,21.227,2441.61,646.947,2691.8,-132.953,18.4505,47.2576,2700.44,2443,636.918,0.152834252,0.084848188,0.261165231,0.290073127,912.8753662,-640.8133545,0.20503749,0.043524977,0.150230929,0.232073203,522.8792114,-523.381897,0.050510563,0.100506686,0.131447032,0.164164722,433.192688,-228.9103546,0.08770825,0.083478294,0.055053901,0.121338502,258.3647766,-262.2580261,2433.423256,3434.581389
77_10,0.217180582,238739,42646,146593,205193,0.917213,57193.2,9.58847,-69.9771,21.1419,2065.22,641.437,2263.8,-94.4096,17.6687,48.7431,2275.13,2060.39,634.938,0.190356031,0.108676612,0.365386814,0.396056265,917.4378052,-704.4572144,0.234258011,0.047913723,0.178272307,0.272297531,596.3931274,-567.3486938,0.077311046,0.121378645,0.200750038,0.231922626,423.3530884,-414.4428711,0.073914535,0.095418103,0.047987331,0.119894885,305.3305054,-316.0335693,4069.440253,5249.633898
77_14,0.367559894,228395,36214,143602,296725,1.32636,51203.7,12.281,-70.175,19.0307,2606.4,866.955,2926.56,-109.546,28.5697,31.7494,2929.83,2610.45,859.633,0.193733424,0.052680943,0.278920799,0.317337871,981.1606445,-771.6333008,0.230668604,0.019681204,0.196149796,0.277493477,639.1242065,-646.0592041,0.037001193,0.04891051,0.110886969,0.121452674,417.4046631,-281.9353027,0.062296759,0.085721865,0.042597458,0.105379768,259.4337769,-249.4817963,5391.620165,6427.613949
77_234,0.278007498,224900,37936,139596,267185,1.19432,53317.3,12.7245,-71.1498,20.6361,2358.63,807.292,2649.75,-106.94,0.480575,35.4888,2654.1,2361.63,799.95,0.185285926,0.064311966,0.306538492,0.336596489,875.0701294,-671.4500732,0.217302591,0.024517016,0.177329794,0.258072287,551.1547241,-533.4294434,0.06014457,0.063949607,0.147553772,0.160568997,382.3938599,-260.5005188,0.064243414,0.088753536,0.043289047,0.10788133,263.6694946,-331.4387207,4638.207512,5650.104741
77_460,0.341297418,241369,37324,152516,278099,1.2431,51030.8,9.13868,-69.8854,19.9219,2779.9,775.442,3017.06,-108.655,33.5271,27.9153,3020.5,2782.88,769.025,0.166938365,0.079059362,0.254436046,0.291571409,898.4528809,-741.8624878,0.222700253,0.03655928,0.169919908,0.260533869,653.5030518,-623.4446411,0.046600487,0.093555056,0.118273787,0.152473658,924.0413818,-767.2789917,0.067435116,0.08550214,0.045923349,0.106773362,614.6176147,-400.7111206,4310.152828,5775.615541
77_546,0.348300913,203785,34376,126456,214686,0.959647,47522.8,5.79092,-70.4749,21.3648,2107.13,583.77,2207.07,-59.5272,19.6036,37.8742,2219.81,2096.99,581.174,0.204842791,0.114528328,0.377361327,0.413248837,892.5736694,-848.2813721,0.403445393,0.072051391,0.269438297,0.43387419,926.9666748,-803.7971802,0.135054454,0.153010011,0.221896008,0.265924126,356.2628479,-318.9233704,0.073924623,0.09196943,0.053595506,0.116885751,249.1846466,-276.3392334,3660.43126,4465.420661
77_78,0.350026153,257763,39466,163261,303539,1.35682,53846.1,12.8491,-69.956,18.2721,2680.71,882.178,3024.28,-128.656,27.6566,60.5201,3034.64,2679.98,872.549,0.1826334,0.05839486,0.265504897,0.30335927,1020.480591,-782.9607544,0.213569626,0.019138815,0.18390277,0.258489817,644.7264404,-637.4272461,0.034313414,0.050506011,0.107335567,0.118572019,430.2494812,-402.0669861,0.063248374,0.085301585,0.043600973,0.103535265,296.0207214,-285.1087341,5756.420516,6883.076801
77_81,0.378699764,180961,29400,113090,254575,1.13795,40210.1,8.99708,-70.0566,16.8752,2071.81,651.58,2345.81,-98.0624,14.8106,70.6869,2363.02,2061.57,644.614,0.240092024,0.081957534,0.338042796,0.390269488,1291.168091,-871.8487549,0.295148969,0.022767302,0.252034247,0.353232563,709.9475708,-818.9957275,0.030690216,0.06434115,0.123378463,0.138984427,664.7005615,-340.3884888,0.086963728,0.084280558,0.058955941,0.1231452,345.1081543,-558.4705811,5219.655506,5851.826433
78_302,0.382670821,205804,32156,129627,289298,1.29316,46045.9,17.6714,-69.7387,13.8219,2281.14,982.913,2895.18,-110.978,23.634,134.318,2923.28,2263.1,972.856,0.350209892,0.136256501,0.486684293,0.569937944,1471.76355,-1202.391479,0.425980717,0.038354348,0.374240011,0.517214119,920.0158691,-940.2468872,0.029272007,0.095726915,0.168277606,0.190902829,647.6534424,-486.6889648,0.099496774,0.077820912,0.069457792,0.130844682,425.5312805,-455.015625,3734.207198,4782.850093
78_323,0.301059137,190179,30496,119210,248522,1.11089,43936.7,13.0331,-69.5742,14.7999,2156.34,764.841,2539.46,-128.338,19.4892,107.723,2567.78,2140.24,752.623,0.404576629,0.06416934,0.529192984,0.61745894,1649.242188,-1261.470459,0.468811631,0.043329891,0.421953917,0.575342,1001.979187,-1042.022705,0.031138994,0.044437557,0.165713385,0.170347363,694.8804321,-535.3601685,0.09330795,0.09867961,0.059746068,0.136680782,603.5610352,-607.9275513,4046.988081,5135.823525
78_433,0.363190303,224161,34524,141684,297312,1.32899,49853.2,18.185,-69.6625,14.8864,2647.41,1000.59,3194.71,-131.549,26.4812,129.471,3223.79,2629.38,989.532,0.343214214,0.062960781,0.479143381,0.548059404,1477.872192,-1059.256836,0.403091192,0.038944799,0.360967934,0.493976057,785.177002,-857.3319702,0.029871576,0.036881477,0.164356381,0.167468488,665.7770386,-534.8835449,0.080297492,0.134772152,0.056541428,0.15558669,284.0689697,-288.8893433,3719.723966,5119.47455
78_630,0.264419681,174965,28854,108929,223307,0.998184,40045.5,11.263,-70.6941,15.5254,2171.99,688.064,2568.01,-119.181,11.2253,95.3786,2589.91,2159.79,678.365,0.360819757,0.101339884,0.473759323,0.554304004,1351.376587,-1020.398499,0.456762612,0.038305875,0.389179856,0.543580711,885.0883789,-894.4741821,0.045697793,0.068800002,0.14703618,0.164194986,605.7727051,-392.6165161,0.126030535,0.118201792,0.085022479,0.1760654,443.493927,-435.0469055,2682.90799,3303.916077
78_81,0.3811811,166778,27046,104220,216409,0.967349,39050.6,12.1695,-70.6556,12.5106,1764.96,610.235,2107.91,-80.9521,9.51243,96.8323,2133.45,1745.25,604.411,0.556323886,0.196393996,0.72054255,0.856681883,1812.663452,-1468.446045,0.7188375,0.069182128,0.613028884,0.859156907,1109.48877,-1194.599487,0.070321217,0.135148808,0.212015525,0.251218587,794.8815918,-632.8269653,0.17046988,0.104614861,0.108855031,0.20771718,405.6721497,-380.8024292,3582.354625,4119.815336
79_19,0.201711467,276582,45388,172987,294974,1.31853,61566.2,14.8222,-69.7962,19.1244,2957.21,882.717,3383.12,-157.504,16.0734,71.6009,3394.88,2957.53,870.644,0.15998663,0.062945075,0.265618742,0.294744879,732.7284546,-651.0853271,0.194360241,0.017892348,0.156241298,0.231053457,500.1695557,-456.7849426,0.043508995,0.062837303,0.130188122,0.144792154,447.8571472,-400.709259,0.074602805,0.096084647,0.0517224,0.121570177,471.4633179,-442.0492554,5292.925479,6415.028084
79_302,0.269809086,313517,47928,198666,385766,1.72437,64259.6,19.7391,-68.2375,19.2966,3599.35,1339.85,4344.73,-188.63,38.7434,74.3915,4352.22,3608.17,1323.55,0.138372198,0.061970569,0.226017728,0.253192812,734.8828125,-592.0161133,0.151147947,0.014532926,0.129893273,0.185201228,473.8990173,-436.3483887,0.043221112,0.055243436,0.111848608,0.12385416,536.071167,-359.4393921,0.064437032,0.090156622,0.0439137,0.106963143,311.5021667,-417.1972351,5701.744735,6276.393832
79_411,0.364780167,241430,37776,151979,538564,2.40738,53189.1,21.5902,-69.0448,20.0523,5074.61,1865.85,6130.91,-232.179,27.7732,7.33167,6131.12,5091.3,1848.95,0.097402155,0.042182352,0.157311961,0.17882821,633.7857056,-502.5523376,0.110686809,0.010115325,0.094601206,0.13731122,390.5112915,-375.5950317,0.024802662,0.035725329,0.078533448,0.086151406,402.2014771,-284.21698,0.055326857,0.076903537,0.038288694,0.091678418,255.8824005,-356.3264771,6439.314377,7300.81368
79_507,0.200348298,275707,43388,173796,291206,1.30169,58885.7,15.6921,-68.8228,16.7502,2980.47,912.185,3426.79,-178.51,25.7536,88.026,3443.55,2979.44,896.456,0.221325964,0.05896008,0.334303945,0.376114875,1006.413452,-814.7519531,0.262410372,0.029366082,0.227000058,0.318075776,580.7192383,-601.392395,0.032315351,0.045650095,0.136018395,0.142104521,518.3851318,-390.1825867,0.068033442,0.091273524,0.045805786,0.112636477,532.0705566,-519.2457275,4717.707173,5874.246982
8_113,0.366786518,193734,31286,121182,237312,1.06079,44028.5,16.7951,-70.0776,19.9104,2401.05,790.182,2897.78,-119.068,14.8529,80.7265,2910.58,2397.21,781.226,0.337182969,0.094796598,0.510077894,0.569577873,1213.938232,-677.4380493,0.332643777,0.041648649,0.32529521,0.421482861,561.7706299,-649.7434692,0.053726412,0.057291698,0.213784233,0.221186116,590.0930176,-295.1336365,0.084741421,0.106025435,0.062124673,0.136779621,331.1635742,-293.6056824,2390.855836,3138.987485
8_139,0.270986833,177977,31258,109295,197295,0.881906,40542.6,11.7463,-72.2041,21.01,2188.15,589.409,2495.44,-99.9104,-1.19045,76.1181,2513.56,2176.25,583.183,0.400125444,0.109259993,0.568807244,0.644590855,1545.419678,-927.131958,0.407505512,0.03982728,0.390341133,0.513533592,835.4316406,-981.9083252,0.067980051,0.068984434,0.215294138,0.225755021,665.6914063,-507.493866,0.096991993,0.120856203,0.069403902,0.156999975,646.8795166,-588.720459,1815.014561,2106.001027
8_21,0.367053116,139774,24328,86013,142032,0.634883,33347.6,8.43541,-71.7656,21.3766,1591.55,399.615,1784.43,-66.7935,0.351158,68.2709,1806.43,1573.28,395.871,0.448696792,0.21673286,0.665469706,0.753180206,1100.780273,-687.9019775,0.455367386,0.028197883,0.418088466,0.55392915,668.394104,-760.786499,0.117880136,0.19001624,0.284521699,0.336453497,422.3084412,-289.4502563,0.165433928,0.126881108,0.128745005,0.219356075,347.1117249,-394.5505371,1355.583051,1959.970207
8_400,0.368051152,146739,26352,89608,154819,0.692039,34100.7,7.6767,-71.9925,18.6402,1743.46,426.311,1966.6,-72.5018,-1.15424,81.6656,1993.65,1720.39,422.325,0.494740278,0.118996732,0.62607342,0.732595384,1535.187012,-925.5756836,0.621775031,0.047238529,0.536077917,0.737390459,905.0160522,-1074.698364,0.052522939,0.072731912,0.17122817,0.189174309,691.1928711,-273.7648621,0.208319157,0.136180624,0.141018704,0.255117387,385.7697754,-394.1219177,1556.226407,2005.04215
8_489,0.369523579,151362,26878,92702,155948,0.697089,35839.6,4.98763,-71.8738,18.5139,1736.66,446.001,1960.29,-53.774,-0.00387705,74.5521,1983.03,1716.17,443.758,0.473961741,0.140090421,0.572860897,0.686393082,1412.302734,-1068.129761,0.661762834,0.070204854,0.526882589,0.76854223,1266.594482,-1130.23999,0.094051704,0.073726185,0.133303657,0.174030662,624.9840698,-383.6057739,0.179005623,0.129579335,0.118405841,0.225330234,364.0942383,-359.7226563,977.8078753,1358.935066
8_497,0.318414788,155246,27046,95484,170482,0.762057,36135,9.32254,-72.1236,18.8823,1808.09,496.532,2063.6,-77.3328,0.596462,87.6401,2091.09,1785.17,491.967,0.476733804,0.121076778,0.604470909,0.708099425,1434.543823,-956.963623,0.553728282,0.051204626,0.497812003,0.671777785,917.3460083,-1018.725342,0.051500175,0.073103257,0.1727079,0.187082186,610.7462158,-284.9528198,0.131598815,0.122071482,0.096152239,0.185014933,338.8608398,-395.6759644,1741.763562,2128.570203
8_507,0.366977906,144590,25070,89061,157921,0.705906,34451.5,9.31315,-70.9118,17.3396,1804.43,458.098,2015.65,-93.3874,7.24995,93.3774,2051.45,1775.2,451.532,0.592996538,0.077369973,0.735303283,0.8575508,1583.838623,-1012.06012,0.731925666,0.054863729,0.653252423,0.878582776,862.1867676,-1059.797852,0.044239167,0.030904565,0.178110823,0.183868319,724.369812,-421.2722168,0.157684967,0.147042453,0.11017336,0.220248401,352.0082397,-354.807373,1678.078452,2452.026935
8_605,0.330429261,145871,25358,89771,159753,0.714097,34472.3,12.4582,-70.4837,17.5542,1723.26,450.552,1927.98,-92.1171,10.3763,99.8741,1969.06,1689.02,443.711,0.783471286,0.067610815,0.99845314,1.153856993,1811.249023,-1072.505615,0.883726418,0.064450204,0.838205874,1.093927383,1000.461487,-1132.984497,0.03694066,0.036830623,0.269257993,0.269482404,826.711853,-562.1361084,0.153806925,0.169415906,0.119443521,0.237343222,372.1671753,-350.3597107,1891.228615,2544.558342
8_63,0.361870235,174497,29802,107909,201314,0.899874,40700.9,10.874,-71.5074,20.6514,2121.54,621.556,2433.52,-89.7969,2.67073,66.51,2447.23,2113.2,616.175,0.301648945,0.122942746,0.445258319,0.504130781,1252.177002,-805.4196777,0.308356047,0.026135053,0.284310281,0.380183786,737.9414673,-738.0671387,0.072688438,0.097886518,0.186117038,0.208664984,566.1265259,-359.6575928,0.095430307,0.110710949,0.070567504,0.148500949,471.2709961,-453.9559631,1868.725847,2362.74635
80_221,0.383458531,154491,26342,95474,190474,0.851419,36605.1,9.95023,-70.8378,13.2646,1627.43,519.921,1914.22,-84.1347,6.09732,84.7653,1937.59,1610.52,513.454,0.565795064,0.195200861,0.759236634,0.891529322,2225.673096,-1484.688477,0.789479256,0.085517526,0.646305382,0.928056359,1132.99292,-1423.936279,0.098673552,0.125134975,0.2406625,0.270265967,1067.449707,-636.0222778,0.206488416,0.11127457,0.127535149,0.242625803,407.9338684,-403.5303955,3118.271404,3512.531534
80_289,0.365349358,177473,28952,110800,257199,1.14968,40084.1,9.25728,-70.1304,17.08,2482.37,688.683,2820.75,-115.542,13.7719,60.99,2831.43,2479.25,681.125,0.239943177,0.090978928,0.337459624,0.390475601,1114.8125,-816.9280396,0.291563958,0.022242399,0.246748224,0.347373694,632.6702271,-705.8183594,0.037333902,0.071726732,0.128673062,0.146498427,511.4232788,-322.3203125,0.089550868,0.09336289,0.058960989,0.13083908,384.2398987,-390.6707764,3347.713622,4650.825
80_329,0.300764944,178490,29092,111405,261227,1.16769,40618,13.1679,-70.3098,16.1843,2219.93,706.911,2575.6,-101.957,8.32908,78.474,2592.24,2210.24,699.973,0.30373624,0.079146013,0.424334735,0.487381518,1258.603271,-905.1541138,0.355444372,0.031706464,0.316151828,0.433089375,678.4831543,-738.4307251,0.035651453,0.051448599,0.150814325,0.158245146,634.4058838,-417.3922729,0.087816544,0.101211525,0.05945586,0.132864058,330.9059448,-359.7849731,4381.145962,5050.252292
80_483,0.250619017,170542,28798,105725,188395,0.842128,38464.9,9.39637,-68.798,14.2589,1727.78,504.078,1991.65,-96.0161,14.7815,84.3672,2016.43,1710.79,496.286,0.435600549,0.174294487,0.619297743,0.718886554,1666.490967,-1130.384033,0.61475271,0.044590715,0.498146236,0.717243373,852.3865967,-1026.46814,0.085909322,0.130314425,0.209645972,0.249782965,901.2346191,-539.8646851,0.203940034,0.116182074,0.13453643,0.243748918,396.8024902,-399.3320923,3446.724536,3816.742645
